AreaManagerId,FareCalculationCode,StartDateFarePart,StartDurationFarePart,EndDurationFarePart,AmountFarePart,StepSizeFarePart,EndDateFarePart,AmountCumulative
353,TAR01,20130125,0,30,0.00666667,1,20140331,0.00000000
353,TAR01,20130125,30,999999,0.06666667,1,20140331,0.20000010
353,TAR02,20130125,0,999999,0.02333333,1,20140331,0.00000000
353,TAR03,20140331,0,999999,0.02833333,1,20150701,0.00000000
353,TAR03,20150701,0,999999,0.03000000,1,20170102,0.00000000
353,TAR03,20170102,0,999999,0.03166667,1,20190318,0.00000000
353,TAR03,20190318,0,999999,0.03333333,1,20200101,0.00000000
353,TAR03,20200101,0,999999,0.04583333,1,20210101,0.00000000
353,TAR03,20210101,0,999999,0.04833333,1,20220303,0.00000000
353,TAR03,20220303,0,999999,0.05833333,1,20230101,0.00000000
353,TAR03,20230101,0,999999,0.06000000,1,20240101,0.00000000
353,TAR03,20240101,0,999999,0.06333330,1,20250101,0.00000000
353,TAR03,20250101,0,999999,0.06500000,1,29991231,0.00000000
353,TAR04,20140331,0,999999,0.02083333,1,20190318,0.00000000
353,TAR04,20190318,0,999999,0.02250000,1,20200101,0.00000000
353,TAR04,20200101,0,999999,0.04583333,1,20210101,0.00000000
353,TAR04,20210101,0,999999,0.04833333,1,20220303,0.00000000
353,TAR04,20220303,0,999999,0.05833333,1,20230101,0.00000000
353,TAR04,20230101,0,999999,0.06000000,1,20240101,0.00000000
353,TAR04,20240101,0,999999,0.06333330,1,20250101,0.00000000
353,TAR04,20250101,0,999999,0.06500000,1,29991231,0.00000000
353,TAR05,20220101,0,999999,0.00833333,1,20230101,0.00000000
353,TAR05,20230101,0,999999,0.00916667,1,20240301,0.00000000
353,TAR05,20240301,0,999999,0.01000000,1,20250101,0.00000000
353,TAR05,20250101,0,999999,0.01083333,1,29991231,0.00000000
353,TAR06,20220101,0,999999,0.00000000,1,29991231,0.00000000
355,355_PRZEI,20160115,0,999999,0.00000000,1,29991231,0.00000000
355,DAG01,20181027,0,999999,7.70000000,720,20200101,0.00000000
355,DAG01,20200101,0,999999,8.00000000,720,20210101,0.00000000
355,DAG01,20210101,0,999999,8.10000000,720,20220101,0.00000000
355,DAG01,20220101,0,999999,8.30000000,720,20230101,0.00000000
355,DAG01,20230101,0,999999,8.60000000,720,20240401,0.00000000
355,DAG01,20240401,0,999999,10.00000000,720,29991231,0.00000000
355,DAG02,20181123,0,999999,15.00000000,720,20210101,0.00000000
355,DAG02,20210101,0,999999,15.00000000,720,29991231,0.00000000
355,DAG03,20201127,0,999999,8.00000000,720,29991231,0.00000000
355,GAR01,20130927,0,999999,1.00000000,36,20160216,0.00000000
355,GAR01,20160216,0,999999,1.90000000,60,20200713,0.00000000
355,GAR01,20200713,0,999999,0.03333333,1,20230101,0.00000000
355,GAR01,20230101,0,999999,0.50000000,15,20240401,0.00000000
355,GAR01,20240401,0,999999,0.25000000,6,29991231,0.00000000
355,GAR02,20130927,0,999999,4.00000000,144,20131002,0.00000000
355,GAR02,20131002,0,999999,4.00000000,720,20141201,0.00000000
355,GAR02,20141201,0,999999,4.60000000,630,20160216,0.00000000
355,GAR02,20160216,0,999999,5.00000000,630,20191122,0.00000000
355,GAR02,20191122,0,999999,5.20000000,630,20200716,0.00000000
355,GAR02,20200716,0,999999,5.30000000,900,20210101,0.00000000
355,GAR02,20210101,0,999999,5.40000000,900,20220101,0.00000000
355,GAR02,20220101,0,999999,5.50000000,900,20230101,0.00000000
355,GAR02,20230101,0,999999,5.70000000,900,20240401,0.00000000
355,GAR02,20240401,0,999999,6.00000000,900,20240402,0.00000000
355,GAR02,20240402,0,999999,6.00000000,1440,29991231,0.00000000
355,GAR03,20130927,0,999999,9.00000000,324,20131002,0.00000000
355,GAR03,20131002,0,999999,9.00000000,720,20141201,0.00000000
355,GAR03,20141201,0,999999,10.40000000,630,20160216,0.00000000
355,GAR03,20160216,0,999999,7.50000000,630,20191122,0.00000000
355,GAR03,20191122,0,999999,7.70000000,630,20200713,0.00000000
355,GAR03,20200713,0,999999,8.00000000,1440,20210101,0.00000000
355,GAR03,20210101,0,999999,8.10000000,1440,20220101,0.00000000
355,GAR03,20220101,0,999999,8.30000000,1440,20230101,0.00000000
355,GAR03,20230101,0,999999,8.60000000,1440,20240401,0.00000000
355,GAR03,20240401,0,999999,6.00000000,1440,29991231,0.00000000
355,GAR04,20130927,0,999999,5.00000000,180,20131002,0.00000000
355,GAR04,20131002,0,999999,5.00000000,1440,20131009,0.00000000
355,GAR05,20141105,0,999999,1.00000000,31,29991231,0.00000000
355,GAR06,20141105,0,999999,10.40000000,1440,29991231,0.00000000
355,GAR07,20161125,0,999999,0.50000000,15,20240401,0.00000000
355,GAR07,20240401,0,999999,0.25000000,6,29991231,0.00000000
355,TAR00,20181027,0,999999,0.00000000,1,29991231,0.00000000
355,TAR01,20131017,0,999999,0.09677419,3,20181001,0.00000000
355,TAR01,20181001,0,5,0.00000000,1,20181027,0.00000000
355,TAR01,20181001,5,999999,15.00000000,720,20181027,0.00000000
355,TAR01,20181027,0,999999,0.03333333,1,20240401,0.00000000
355,TAR01,20240401,0,999999,0.04166667,1,29991231,0.00000000
355,TAR02,20181027,0,5,0.00000000,1,20181123,0.00000000
355,TAR02,20181027,5,999999,15.00000000,720,20181123,0.00000000
355,TAR02,20181123,0,5,0.00000000,1,20210101,0.00000000
355,TAR02,20181123,5,999999,15.00000000,60,20210101,0.00000000
355,TAR02,20210101,0,5,0.00000000,1,20240401,0.00000000
355,TAR02,20210101,5,999999,15.00000000,720,20240401,0.00000000
355,TAR02,20240401,0,5,0.00000000,1,29991231,0.00000000
355,TAR02,20240401,5,999999,20.00000000,720,29991231,0.00000000
355,TAR03,20190801,0,240,1.00000000,240,29991231,0.00000000
355,TAR03,20190801,240,999999,0.03333333,1,29991231,1.00000000
355,TARO4,20240226,0,999999,0.06666667,1,29991231,0.00000000
355,TER01,20201127,0,999999,0.03333333,1,20240401,0.00000000
355,TER01,20240401,0,999999,0.04166667,1,29991231,0.00000000
355,TER02,20201127,0,999999,8.00000000,720,20221101,0.00000000
355,TER02,20221101,0,999999,8.30000000,720,20240401,0.00000000
355,TER02,20240401,0,999999,10.00000000,720,29991231,0.00000000
355,VER01,20150721,0,999999,0.00000000,1,29991231,0.00000000
356,CPL01,20150812,0,999999,0.00000000,1,29991231,0.00000000
356,DAG01,20190201,0,999999,21.70000000,660,20200301,0.00000000
356,DAG01,20200301,0,999999,22.40000000,660,20210101,0.00000000
356,DAG01,20210101,0,999999,23.00000000,660,20220101,0.00000000
356,DAG01,20220101,0,999999,23.40000000,660,20230101,0.00000000
356,DAG01,20230101,0,999999,24.50000000,660,20240101,0.00000000
356,DAG01,20240101,0,999999,25.50000000,660,20250101,0.00000000
356,DAG01,20250101,0,999999,28.10000000,660,29991231,0.00000000
356,DAG02,20190201,0,999999,8.70000000,660,20200301,0.00000000
356,DAG02,20200301,0,999999,9.00000000,660,20210101,0.00000000
356,DAG02,20210101,0,999999,9.30000000,660,20220101,0.00000000
356,DAG02,20220101,0,999999,9.50000000,660,20230101,0.00000000
356,DAG02,20230101,0,999999,9.90000000,660,20240101,0.00000000
356,DAG02,20240101,0,999999,10.20000000,660,20250101,0.00000000
356,DAG03,20190201,0,999999,4.60000000,660,20200301,0.00000000
356,DAG03,20200301,0,999999,4.70000000,660,20210101,0.00000000
356,DAG03,20210101,0,999999,4.90000000,660,20220101,0.00000000
356,DAG03,20220101,0,999999,5.00000000,660,20230101,0.00000000
356,DAG03,20230101,0,999999,5.20000000,660,20240101,0.00000000
356,DAG03,20240101,0,999999,5.40000000,660,20250101,0.00000000
356,DAG03,20250101,0,999999,6.00000000,660,29991231,0.00000000
356,GAR01,20201228,0,999999,2.50000000,60,20220101,0.00000000
356,GAR01,20220101,0,999999,0.27000000,6,20230101,0.00000000
356,GAR01,20230101,0,999999,0.28000000,6,20240101,0.00000000
356,GAR01,20240101,0,999999,0.29000000,6,20250101,0.00000000
356,GAR01,20250101,0,999999,0.32000000,6,29991231,0.00000000
356,GAR02,20201228,0,999999,15.00000000,1440,20230101,0.00000000
356,GAR02,20230101,0,999999,16.00000000,1440,20240101,0.00000000
356,GAR02,20240101,0,999999,16.60000000,1440,20250101,0.00000000
356,GAR02,20250101,0,999999,18.30000000,1440,29991231,0.00000000
356,GAR03,20201228,0,999999,5.00000000,780,20220101,0.00000000
356,GAR03,20220101,0,999999,6.00000000,960,20230101,0.00000000
356,GAR03,20230101,0,999999,6.40000000,144,20240101,0.00000000
356,GAR03,20240101,0,999999,6.60000000,144,20250101,0.00000000
356,GAR03,20250101,0,999999,7.30000000,144,29991231,0.00000000
356,GAR04,20211201,0,999999,3.00000000,180,20230101,0.00000000
356,GAR04,20230101,0,999999,3.20000000,72,20240101,0.00000000
356,GAR04,20240101,0,999999,3.30000000,72,20250101,0.00000000
356,GAR04,20250101,0,999999,3.70000000,72,20250401,0.00000000
356,GAR04,20250401,0,999999,3.30000000,72,29991231,0.00000000
356,TAR01,20131017,0,999999,1.85000000,60,20190201,0.00000000
356,TAR01,20190201,0,999999,0.05166667,1,20200301,0.00000000
356,TAR01,20200301,0,999999,0.05333333,1,20210101,0.00000000
356,TAR01,20210101,0,999999,0.05500000,1,20220101,0.00000000
356,TAR01,20220101,0,999999,0.05666667,1,20230101,0.00000000
356,TAR01,20230101,0,999999,0.05833333,1,20240101,0.00000000
356,TAR01,20240101,0,999999,0.07500000,1,20250101,0.00000000
356,TAR01,20250101,0,999999,0.08333333,1,29991231,0.00000000
356,TAR02,20131017,0,999999,1.75000000,60,20190201,0.00000000
356,TAR02,20190201,0,999999,0.03000000,1,20210101,0.00000000
356,TAR02,20210101,0,999999,0.03166667,1,20220101,0.00000000
356,TAR02,20220101,0,999999,0.03333333,1,20240101,0.00000000
356,TAR02,20240101,0,999999,0.03500000,1,20250101,0.00000000
356,TAR03,20131017,0,999999,1.60000000,60,20190201,0.00000000
356,TAR03,20190201,0,999999,0.01666667,1,20200301,0.00000000
356,TAR03,20200301,0,999999,0.01833333,1,20210101,0.00000000
356,TAR03,20210101,0,999999,0.02000000,1,20220101,0.00000000
356,TAR03,20220101,0,999999,0.02166667,1,20240101,0.00000000
356,TAR03,20240101,0,999999,0.02333333,1,20250101,0.00000000
356,TAR03,20250101,0,999999,0.02666667,1,29991231,0.00000000
356,TAR04,20131017,0,999999,0.90000000,60,20190201,0.00000000
356,TAR04,20190201,0,999999,0.04000000,1,20200301,0.00000000
356,TAR04,20200301,0,999999,0.04166667,1,20210101,0.00000000
356,TAR04,20210101,0,999999,0.04333333,1,20220101,0.00000000
356,TAR04,20220101,0,999999,0.04500000,1,29991231,0.00000000
356,TAR05,20131017,0,90,0.07500000,30,20190201,0.00000000
356,TAR05,20131017,90,999999,0.90000000,60,20190201,0.22500000
356,TAR05,20190201,0,90,0.00833333,1,20200301,0.00000000
356,TAR05,20190201,90,999999,0.01666667,1,20200301,0.74999970
356,TAR05,20200301,0,90,0.01000000,1,20210101,0.00000000
356,TAR05,20200301,90,999999,0.01666667,1,20210101,0.90000000
356,TAR05,20210101,0,90,0.01166667,1,20220101,0.00000000
356,TAR05,20210101,90,999999,0.02000000,1,20220101,1.05000030
356,TAR05,20220101,0,90,0.01166667,1,20250101,0.00000000
356,TAR05,20220101,90,999999,0.02166667,1,20250101,1.05000030
356,TAR05,20250101,0,90,0.01333333,1,29991231,0.00000000
356,TAR05,20250101,90,999999,0.02666667,1,29991231,1.19999970
356,TAR06,20131017,0,999999,9.15000000,720,29991231,0.00000000
356,TAR07,20131017,0,999999,8.85000000,660,29991231,0.00000000
356,TAR08,20131017,0,999999,8.10000000,660,29991231,0.00000000
356,TAR09,20131017,0,999999,4.30000000,600,20190201,0.00000000
358,GAR01,20210809,0,999999,1.00000000,60,29991231,0.00000000
358,GAR02,20210809,0,999999,5.00000000,1440,29991231,0.00000000
358,TER00,20210511,0,999999,0.00000000,1,29991231,0.00000000
361,GAR01,20130101,0,36,1.00000000,36,20140201,0.00000000
361,GAR01,20130101,36,999999,0.02766667,1,20140201,1.00000000
361,GAR01,20140201,0,36,1.00000000,36,20170101,0.00000000
361,GAR01,20140201,36,999999,0.02800000,1,20170101,1.00000000
361,GAR01,20170101,0,34,1.00000000,34,20180201,0.00000000
361,GAR01,20170101,34,999999,0.02933333,1,20180201,1.00000000
361,GAR01,20180201,0,34,1.00000000,34,20190201,0.00000000
361,GAR01,20180201,34,999999,0.02966667,1,20190201,1.00000000
361,GAR01,20190201,0,33,1.00000000,33,20200201,0.00000000
361,GAR01,20190201,33,999999,0.03033333,1,20200201,1.00000000
361,GAR01,20200201,0,33,1.02850000,33,20210201,0.00000000
361,GAR01,20200201,33,999999,0.03116667,1,20210201,1.02850000
361,GAR01,20210201,0,33,1.04500000,33,20210928,0.00000000
361,GAR01,20210201,33,999999,0.03166667,1,20210928,1.04500000
361,GAR01,20210928,0,32,1.00000000,32,20240501,0.00000000
361,GAR01,20210928,32,999999,0.03166667,1,20240501,1.00000000
361,GAR01,20240501,0,999999,0.03540000,1,29991231,0.00000000
361,GAR02,20130101,0,999999,2.10000000,1440,20140201,0.00000000
361,GAR02,20140201,0,999999,2.20000000,1440,20170101,0.00000000
361,GAR02,20170101,0,999999,2.40000000,1440,20190201,0.00000000
361,GAR02,20190201,0,999999,2.50000000,1440,20200201,0.00000000
361,GAR02,20200201,0,999999,2.60000000,1440,20210201,0.00000000
361,GAR02,20210201,0,999999,2.65000000,1440,20240501,0.00000000
361,GAR02,20240501,0,999999,3.00000000,1440,29991231,0.00000000
361,GAR03,20130101,0,999999,5.20000000,1440,20140201,0.00000000
361,GAR03,20140201,0,999999,5.30000000,1440,20170101,0.00000000
361,GAR03,20170101,0,999999,5.50000000,1440,20190201,0.00000000
361,GAR03,20190201,0,999999,5.70000000,1440,20200201,0.00000000
361,GAR03,20200201,0,999999,5.90000000,1440,20210201,0.00000000
361,GAR03,20210201,0,999999,6.00000000,1440,20240501,0.00000000
361,GAR03,20240501,0,999999,6.70000000,1440,29991231,0.00000000
361,GAR04,20130101,0,999999,15.00000000,1440,20170101,0.00000000
361,GAR04,20170101,0,999999,15.20000000,1440,20190201,0.00000000
361,GAR04,20190201,0,999999,15.40000000,1440,20200201,0.00000000
361,GAR04,20200201,0,999999,16.70000000,1440,20240501,0.00000000
361,GAR04,20240501,0,999999,18.00000000,1440,29991231,0.00000000
361,NULL,20170101,0,999999,0.00000000,1,29991231,0.00000000
361,PR01,20150423,0,999999,0.00000000,1,20160201,0.00000000
361,REG01,20120405,0,999999,0.03833333,1,20130501,0.00000000
361,REG01,20130501,0,999999,0.04250000,1,20140201,0.00000000
361,REG01,20140201,0,999999,0.04333333,1,20160201,0.00000000
361,REG01,20160201,0,999999,0.04450000,1,20170201,0.00000000
361,REG01,20170201,0,999999,0.04500000,1,20180101,0.00000000
361,REG01,20180101,0,999999,0.04500000,1,20180201,0.00000000
361,REG01,20180201,0,999999,0.04550000,1,20190201,0.00000000
361,REG01,20190201,0,999999,0.04650000,1,20200201,0.00000000
361,REG01,20200201,0,999999,0.04783333,1,20210201,0.00000000
361,REG01,20210201,0,999999,0.04866667,1,20220201,0.00000000
361,REG01,20220201,0,999999,0.04933333,1,20230501,0.00000000
361,REG01,20230501,0,999999,0.05083333,1,20240501,0.00000000
361,REG01,20240501,0,999999,0.05416667,1,20250501,0.00000000
361,REG01,20250501,0,999999,0.05650000,1,29991231,0.00000000
361,REG01AV,20120406,0,999999,0.05000000,1,20130501,0.00000000
361,REG01AV,20130501,0,999999,0.05500000,1,20140201,0.00000000
361,REG01AV,20140201,0,999999,0.05583333,1,20160201,0.00000000
361,REG01AV,20160201,0,999999,0.05666667,1,20170201,0.00000000
361,REG01AV,20170201,0,999999,0.05750000,1,20180201,0.00000000
361,REG01AV,20180201,0,999999,0.05800000,1,20190201,0.00000000
361,REG01AV,20190201,0,999999,0.05933333,1,20200201,0.00000000
361,REG01AV,20200201,0,999999,0.06100000,1,20210201,0.00000000
361,REG01AV,20210201,0,999999,0.06216667,1,20220201,0.00000000
361,REG01AV,20220201,0,999999,0.06300000,1,20230501,0.00000000
361,REG01AV,20230501,0,999999,0.06500000,1,20240501,0.00000000
361,REG01AV,20240501,0,999999,0.06916667,1,20250501,0.00000000
361,REG01AV,20250501,0,999999,0.07200000,1,29991231,0.00000000
361,REG02,20120405,0,999999,0.03833333,1,20130501,0.00000000
361,REG02,20130501,0,999999,0.04250000,1,20140201,0.00000000
361,REG02,20140201,0,999999,0.04333333,1,20160201,0.00000000
361,REG02,20160201,0,999999,0.04450000,1,20170201,0.00000000
361,REG02,20170201,0,999999,0.04500000,1,20180201,0.00000000
361,REG02,20180201,0,999999,0.04550000,1,20190201,0.00000000
361,REG02,20190201,0,999999,0.04650000,1,20200201,0.00000000
361,REG02,20200201,0,999999,0.04783333,1,20210201,0.00000000
361,REG02,20210201,0,999999,0.04866667,1,20220201,0.00000000
361,REG02,20220201,0,999999,0.04933333,1,20230501,0.00000000
361,REG02,20230501,0,999999,0.05083333,1,20240501,0.00000000
361,REG02,20240501,0,999999,0.05416667,1,20250501,0.00000000
361,REG02,20250501,0,999999,0.05650000,1,29991231,0.00000000
361,REG03,20120405,0,999999,0.03833333,1,20130501,0.00000000
361,REG03,20130501,0,999999,0.04250000,1,20140201,0.00000000
361,REG03,20140201,0,999999,0.04333333,1,20160201,0.00000000
361,REG03,20160201,0,999999,0.04450000,1,20170201,0.00000000
361,REG03,20170201,0,999999,0.04500000,1,20180201,0.00000000
361,REG03,20180201,0,999999,0.04550000,1,20190201,0.00000000
361,REG03,20190201,0,999999,0.04650000,1,20200201,0.00000000
361,REG03,20200201,0,999999,0.04783333,1,20210201,0.00000000
361,REG03,20210201,0,999999,0.04866667,1,20220201,0.00000000
361,REG03,20220201,0,999999,0.04933333,1,20230501,0.00000000
361,REG03,20230501,0,999999,0.05083333,1,20240501,0.00000000
361,REG03,20240501,0,999999,0.05416667,1,20250501,0.00000000
361,REG03,20250501,0,999999,0.05650000,1,29991231,0.00000000
361,REG04,20120405,0,999999,0.01000000,1,20130501,0.00000000
361,REG04,20130501,0,999999,0.01083333,1,20160201,0.00000000
361,REG04,20160201,0,999999,0.01166667,1,20170201,0.00000000
361,REG04,20170201,0,999999,0.01250000,1,20180201,0.00000000
361,REG04,20180201,0,999999,0.01250000,1,20190201,0.00000000
361,REG04,20190201,0,999999,0.01283333,1,20200201,0.00000000
361,REG04,20200201,0,999999,0.01316667,1,20210201,0.00000000
361,REG04,20210201,0,999999,0.01333333,1,20220201,0.00000000
361,REG04,20220201,0,999999,0.01350000,1,20230501,0.00000000
361,REG04,20230501,0,999999,0.01400000,1,20240501,0.00000000
361,REG04,20240501,0,999999,0.01500000,1,20250501,0.00000000
361,REG04,20250501,0,999999,0.01566667,1,29991231,0.00000000
361,REG04DAG,20120405,0,999999,3.00000000,660,20130501,0.00000000
361,REG04DAG,20130501,0,999999,3.20000000,660,20160201,0.00000000
361,REG04DAG,20160201,0,999999,3.00000000,660,20170201,0.00000000
361,REG04DAG,20170201,0,999999,0.00462121,1,20170202,0.00000000
361,REG04DAG,20170202,0,999999,3.05000000,660,20180201,0.00000000
361,REG04DAG,20180201,0,999999,3.10000000,660,20190201,0.00000000
361,REG04DAG,20190201,0,999999,3.17000000,660,20200201,0.00000000
361,REG04DAG,20200201,0,999999,3.26000000,660,20210201,0.00000000
361,REG04DAG,20210201,0,999999,3.32000000,660,20220201,0.00000000
361,REG04DAG,20220201,0,999999,3.37000000,660,20230501,0.00000000
361,REG04DAG,20230501,0,999999,3.47000000,660,20240501,0.00000000
361,REG04DAG,20240501,0,999999,3.70000000,660,20250501,0.00000000
361,REG04DAG,20250501,0,999999,3.85000000,660,29991231,0.00000000
361,REG05,20120405,0,999999,0.03833333,1,20130222,0.00000000
361,REG05,20130222,0,78,0.03833333,1,20130501,0.00000000
361,REG05,20130222,78,999999,0.00000000,1,20130501,2.98999974
361,REG05,20130501,0,107,0.03000000,1,20160201,0.00000000
361,REG05,20130501,107,999999,0.00000000,1,20160201,3.21000000
361,REG05,20160201,0,110,0.03000000,1,20170201,0.00000000
361,REG05,20160201,110,999999,0.00000000,1,20170201,3.30000000
361,REG05,20170201,0,112,0.03083333,1,20180201,0.00000000
361,REG05,20170201,112,999999,0.00000000,1,20180201,3.45333296
361,REG05,20180201,0,108,0.03116667,1,20190201,0.00000000
361,REG05,20180201,108,999999,0.00000000,240,20190201,3.36600036
361,REG05,20190201,0,108,0.03183333,1,20200201,0.00000000
361,REG05,20190201,108,999999,0.00000000,240,20200201,3.43799964
361,REG05,20200201,0,108,0.03266667,1,20210201,0.00000000
361,REG05,20200201,108,999999,3.62000000,240,20210201,3.52800036
361,REG05,20210201,0,108,0.03333333,1,20210202,0.00000000
361,REG05,20210201,108,999999,3.62000000,240,20210202,3.59999964
361,REG05,20210202,0,108,0.03333333,1,20220201,0.00000000
361,REG05,20210202,108,999999,0.02000000,240,20220201,3.59999964
361,REG05,20220201,0,109,0.03366667,1,20230501,0.00000000
361,REG05,20220201,109,999999,0.00000000,240,20230501,3.66966703
361,REG05,20230501,0,999999,0.02500000,1,20240501,0.00000000
361,REG05,20240501,0,999999,0.02666667,1,20250501,0.00000000
361,REG05,20250501,0,999999,0.02766667,1,29991231,0.00000000
361,"REG05,DAG",20201125,0,999999,3.62000000,240,20201126,0.00000000
361,REG054UURS,20120405,0,999999,3.00000000,240,20130501,0.00000000
361,REG054UURS,20130501,0,999999,3.20000000,240,20151221,0.00000000
361,REG06,20120405,0,999999,0.01000000,1,20150201,0.00000000
361,REG07,20120405,0,999999,0.03666667,1,20130501,0.00000000
361,REG07,20130501,0,999999,0.04333333,1,20160201,0.00000000
361,REG07,20160201,0,999999,0.04450000,1,20170201,0.00000000
361,REG07,20170201,0,999999,0.04500000,1,20180201,0.00000000
361,REG07,20180201,0,999999,0.04550000,1,20190201,0.00000000
361,REG07,20190201,0,999999,0.04650000,1,20200201,0.00000000
361,REG07,20200201,0,999999,0.04783333,1,20210201,0.00000000
361,REG07,20210201,0,999999,0.04866667,1,20220201,0.00000000
361,REG07,20220201,0,999999,0.04933333,1,20230501,0.00000000
361,REG07,20230501,0,999999,0.05083333,1,20240501,0.00000000
361,REG07,20240501,0,999999,0.05416667,1,20250501,0.00000000
361,REG07,20250501,0,999999,0.05650000,1,29991231,0.00000000
361,REG08,20120405,0,999999,0.03833333,1,20130501,0.00000000
361,REG08,20130501,0,999999,0.04250000,1,20140201,0.00000000
361,REG08,20140201,0,999999,0.04333333,1,20160201,0.00000000
361,REG08,20160201,0,999999,0.04450000,1,20170201,0.00000000
361,REG08,20170201,0,999999,0.04500000,1,20180201,0.00000000
361,REG08,20180201,0,999999,0.04550000,1,20190201,0.00000000
361,REG08,20190201,0,999999,0.04650000,1,20200201,0.00000000
361,REG08,20200201,0,999999,0.04783333,1,20210201,0.00000000
361,REG08,20210201,0,999999,0.04866667,1,20220201,0.00000000
361,REG08,20220201,0,999999,0.04933333,1,20230501,0.00000000
361,REG08,20230501,0,999999,0.05083333,1,20240501,0.00000000
361,REG08,20240501,0,999999,0.05416667,1,20250501,0.00000000
361,REG08,20250501,0,999999,0.05650000,1,29991231,0.00000000
361,REG09,20120405,0,999999,0.03833333,1,20130501,0.00000000
361,REG09,20130501,0,999999,0.04250000,1,20140201,0.00000000
361,REG09,20140201,0,999999,0.04333333,1,20160201,0.00000000
361,REG09,20160201,0,999999,0.04450000,1,20170201,0.00000000
361,REG10,20120405,0,999999,0.03833333,1,20130501,0.00000000
361,REG10,20130501,0,999999,0.04250000,1,20140201,0.00000000
361,REG10,20140201,0,999999,0.04333333,1,20160201,0.00000000
361,REG10,20160201,0,999999,0.04450000,1,20170201,0.00000000
361,REG10,20170201,0,999999,0.04500000,1,20180201,0.00000000
361,REG10,20180201,0,999999,0.04550000,1,20190201,0.00000000
361,REG10,20190201,0,999999,0.04650000,1,20200201,0.00000000
361,REG10,20200201,0,999999,0.04783333,1,20210201,0.00000000
361,REG10,20210201,0,999999,0.04866667,1,20220201,0.00000000
361,REG10,20220201,0,999999,0.04933333,1,20230501,0.00000000
361,REG10,20230501,0,999999,0.05083333,1,20240501,0.00000000
361,REG10,20240501,0,999999,0.05416667,1,20250501,0.00000000
361,REG10,20250501,0,999999,0.05650000,1,29991231,0.00000000
361,REG11,20160524,0,999999,21.00000000,1440,20170201,0.00000000
361,REG11,20170201,0,999999,0.01493056,1,20171031,0.00000000
361,REG11,20171031,0,999999,21.50000000,1440,20180201,0.00000000
361,REG11,20180201,0,999999,21.70000000,1440,20190201,0.00000000
361,REG11,20190201,0,999999,22.20000000,1440,20200201,0.00000000
361,REG11,20200201,0,999999,22.80000000,1440,20210201,0.00000000
361,REG11,20210201,0,999999,23.20000000,1440,20220201,0.00000000
361,REG11,20220201,0,999999,23.50000000,1440,20230501,0.00000000
361,REG11,20230501,0,999999,24.20000000,1440,20240501,0.00000000
361,REG11,20240501,0,999999,25.80000000,1440,20250501,0.00000000
361,REG11,20250501,0,999999,26.90000000,1440,29991231,0.00000000
361,REG12,20170608,0,60,0.00000000,1,20180201,0.00000000
361,REG12,20170608,60,999999,0.01250000,1,20180201,0.00000000
361,REG12,20180201,0,60,0.00000000,1,20190201,0.00000000
361,REG12,20180201,60,999999,0.01250000,1,20190201,0.00000000
361,REG12,20190201,0,60,0.00000000,1,20200201,0.00000000
361,REG12,20190201,60,999999,0.01283333,1,20200201,0.00000000
361,REG12,20200201,0,60,0.00000000,1,20210201,0.00000000
361,REG12,20200201,60,999999,0.01316667,1,20210201,0.00000000
361,REG12,20210201,0,60,0.00000000,1,20220201,0.00000000
361,REG12,20210201,60,999999,0.01333333,1,20220201,0.00000000
361,REG12,20220201,0,60,0.00000000,1,20230501,0.00000000
361,REG12,20220201,60,999999,0.01350000,1,20230501,0.00000000
361,REG12,20230501,0,60,0.00000000,1,20240501,0.00000000
361,REG12,20230501,60,999999,0.01400000,1,20240501,0.00000000
361,REG12,20240501,0,60,0.00000000,1,20250501,0.00000000
361,REG12,20240501,60,999999,0.01500000,1,20250501,0.00000000
361,REG12,20250501,0,60,0.00000000,1,29991231,0.00000000
361,REG12,20250501,60,999999,0.01566667,1,29991231,0.00000000
361,REG13,20171005,0,999999,0.04500000,1,20180201,0.00000000
361,REG13,20180201,0,999999,0.04550000,1,20190201,0.00000000
361,REG13,20190201,0,999999,0.04650000,1,20200201,0.00000000
361,REG13,20200201,0,999999,0.04783333,1,20210201,0.00000000
361,REG13,20210201,0,999999,0.04866667,1,20220201,0.00000000
361,REG13,20220201,0,999999,0.04933333,1,20230501,0.00000000
361,REG13,20230501,0,999999,0.05083333,1,20240501,0.00000000
361,REG13,20240501,0,999999,0.05416667,1,20250501,0.00000000
361,REG13,20250501,0,999999,0.05650000,1,29991231,0.00000000
361,REG14,20190822,0,999999,0.04650000,1,20200201,0.00000000
361,REG14,20200201,0,999999,0.04783333,1,20210201,0.00000000
361,REG14,20210201,0,999999,0.04866667,1,20220201,0.00000000
361,REG14,20220201,0,999999,0.04933333,1,20230501,0.00000000
361,REG14,20230501,0,999999,0.05083333,1,20240501,0.00000000
361,REG14,20240501,0,999999,0.05416667,1,20250501,0.00000000
361,REG14,20250501,0,999999,0.05650000,1,29991231,0.00000000
361,REG15,20190822,0,108,0.03183333,1,20200201,0.00000000
361,REG15,20190822,108,999999,0.00000000,240,20200201,3.43799964
361,REG15,20200201,0,108,0.03266667,1,20210201,0.00000000
361,REG15,20200201,108,999999,0.00000000,240,20210201,3.52800036
361,REG15,20210201,0,108,0.03333333,1,20220201,0.00000000
361,REG15,20210201,108,999999,0.00000000,240,20220201,3.59999964
361,REG15,20220201,0,109,0.03366667,1,20230501,0.00000000
